City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Tessalit,ML,2020-05-06 09:37:15,20.2,1.01,102.47,8,0,13.62
290,Sangolqui,EC,2020-05-06 09:37:15,-0.33,-78.45,51.8,93,40,2.24
291,Brae,GB,2020-05-06 09:37:15,60.4,-1.35,48.2,70,75,13.87
292,Sembakung,ID,2020-05-06 09:37:15,3.82,117.25,83.21,77,17,4.32
293,Kozhevnikovo,RU,2020-05-06 09:37:15,56.26,83.97,46.99,74,100,13.82
294,Katakwi,UG,2020-05-06 09:37:15,1.89,33.97,81.27,60,8,4.25
295,Nago,JP,2020-05-06 09:37:15,26.59,127.98,73.4,94,90,4.7
296,Raga,SS,2020-05-06 09:37:16,8.46,25.68,96.85,37,55,4.99
297,Tanete,ID,2020-05-06 09:37:16,-3.94,119.78,81.46,83,33,1.72
298,Ukiah,US,2020-05-06 09:37:16,39.15,-123.21,50.0,81,1,5.14
299,Isabela,PH,2020-05-06 09:37:16,6.71,121.97,86.0,74,20,6.93
300,Aklavik,CA,2020-05-06 09:37:16,68.22,-135.01,21.2,92,90,11.41
301,Newport,GB,2020-05-06 09:37:16,51.59,-3.0,53.01,71,1,12.75
302,Muisne,EC,2020-05-06 09:37:16,0.6,-80.03,77.41,83,100,5.5
303,Kinablangan,PH,2020-05-06 09:37:16,7.69,126.55,82.27,74,53,2.13
304,Pemangkat,ID,2020-05-06 09:37:17,1.17,108.97,82.74,84,80,10.04
305,Mogadishu,SO,2020-05-06 09:32:46,2.04,45.34,86.0,66,40,11.41
306,Caravelas,BR,2020-05-06 09:37:17,-17.71,-39.25,71.28,83,3,3.85
307,Antibes,FR,2020-05-06 09:37:17,43.56,7.13,69.01,77,40,6.93
308,Chimore,BO,2020-05-06 09:37:17,-16.98,-65.13,71.38,97,100,3.91
309,Samarkand,UZ,2020-05-06 09:36:59,39.65,66.96,75.2,50,40,11.41
310,Logansport,US,2020-05-06 09:37:18,40.75,-86.36,41.0,93,90,5.82
311,Tuatapere,NZ,2020-05-06 09:37:18,-46.13,167.68,48.2,82,99,6.29
312,Freeport,US,2020-05-06 09:35:19,40.66,-73.58,48.99,61,90,8.05
313,Mirabad,AF,2020-05-06 09:37:18,30.44,61.84,97.54,9,0,4.45
314,Mbandaka,CD,2020-05-06 09:37:18,0.05,18.26,82.71,75,71,3.44
315,San Juan,AR,2020-05-06 09:36:13,-31.54,-68.54,46.2,56,7,0.4
316,Cruzilia,BR,2020-05-06 09:37:18,-21.84,-44.81,59.56,93,97,0.54
317,Bayan,CN,2020-05-06 09:37:19,46.08,127.4,66.0,24,33,7.52
318,Kjollefjord,NO,2020-05-06 09:37:19,70.95,27.35,41.0,65,75,11.41
319,Mansa,IN,2020-05-06 09:37:19,29.98,75.38,95.11,21,46,6.85
320,Mangrol,IN,2020-05-06 09:37:19,21.12,70.12,92.14,45,0,18.95
321,Kuytun,RU,2020-05-06 09:37:19,54.34,101.5,43.16,64,100,18.41
322,Hervey Bay,AU,2020-05-06 09:37:20,-25.3,152.85,66.99,83,0,4.0
323,Skibbereen,IE,2020-05-06 09:37:20,51.55,-9.27,50.0,87,75,18.34
324,Opuwo,NA,2020-05-06 09:37:20,-18.06,13.84,82.72,26,0,19.91
325,Mount Gambier,AU,2020-05-06 09:37:20,-37.83,140.77,59.0,51,77,12.75
326,Carutapera,BR,2020-05-06 09:37:20,-1.2,-46.02,77.25,93,73,6.91
327,Guane,CU,2020-05-06 09:37:20,22.2,-84.09,73.92,85,100,2.37
328,Concordia,AR,2020-05-06 09:37:20,-31.39,-58.02,46.0,91,0,4.0
329,Port Hardy,CA,2020-05-06 09:37:21,50.7,-127.42,48.2,76,90,6.93
330,Ahipara,NZ,2020-05-06 09:37:21,-35.17,173.17,55.22,78,0,7.81
331,Fortuna,US,2020-05-06 09:37:21,40.6,-124.16,51.01,100,90,3.62
332,Khasan,RU,2020-05-06 09:37:21,42.43,130.64,52.29,65,31,4.85
333,Saint-Pierre,RE,2020-05-06 09:35:29,-21.34,55.48,82.4,65,44,6.93
334,Russell,US,2020-05-06 09:37:22,32.35,-85.2,66.2,72,40,5.82
335,Aranos,NA,2020-05-06 09:37:22,-24.13,19.12,78.48,18,0,10.49
336,Upernavik,GL,2020-05-06 09:37:22,72.79,-56.15,19.13,90,0,8.16
337,Rocha,UY,2020-05-06 09:37:22,-34.48,-54.33,53.62,73,92,13.6
338,Nueve De Julio,AR,2020-05-06 09:37:22,-35.44,-60.88,46.0,95,1,5.99
339,Osoyoos,CA,2020-05-06 09:37:22,49.03,-119.45,50.0,66,75,4.7
340,Susanville,US,2020-05-06 09:36:08,40.42,-120.65,51.8,40,75,5.82
341,Menongue,AO,2020-05-06 09:37:22,-14.66,17.69,77.86,38,0,12.59
342,Port Macquarie,AU,2020-05-06 09:37:23,-31.43,152.92,57.0,93,0,4.5
343,Linares,CL,2020-05-06 09:37:23,-35.85,-71.6,43.83,67,0,4.07
344,Lensk,RU,2020-05-06 09:37:23,60.73,114.93,53.78,42,100,5.59
345,Takoradi,GH,2020-05-06 09:37:23,4.88,-1.76,86.47,71,21,9.37
346,Voh,NC,2020-05-06 09:37:23,-20.97,164.7,65.8,88,100,6.11
347,Kavaratti,IN,2020-05-06 09:37:23,10.57,72.64,93.2,59,40,4.7
348,Muswellbrook,AU,2020-05-06 09:37:23,-32.27,150.9,57.0,67,0,4.07
349,Druskininkai,LT,2020-05-06 09:37:24,54.02,23.97,48.2,100,90,15.66
350,Wanaka,NZ,2020-05-06 09:37:24,-44.7,169.15,43.92,74,53,5.35
351,Danjiangkou,CN,2020-05-06 09:37:24,32.54,111.51,76.21,60,68,11.01
352,Dzilam Gonzalez,MX,2020-05-06 09:37:24,21.28,-88.93,80.01,81,35,4.18
353,Batagay,RU,2020-05-06 09:37:24,67.63,134.63,32.85,94,94,2.17
354,Kota Tinggi,MY,2020-05-06 09:37:24,1.74,103.9,91.0,89,20,3.36
355,Cabo Rojo,PR,2020-05-06 09:37:24,18.09,-67.15,80.01,88,49,1.01
356,Port Moresby,PG,2020-05-06 09:34:27,-9.44,147.18,77.27,84,91,13.42
357,Tautira,PF,2020-05-06 09:37:25,-17.73,-149.15,77.0,88,75,5.82
358,Filadelfia,US,2020-05-06 09:33:01,39.95,-75.16,53.6,76,90,5.82
359,Mandera,KE,2020-05-06 09:37:25,3.94,41.87,92.12,46,43,13.67
360,Moose Factory,CA,2020-05-06 09:37:25,51.26,-80.61,28.4,86,90,11.41
361,Chapada Dos Guimaraes,BR,2020-05-06 09:37:25,-15.46,-55.75,77.0,78,75,2.24
362,Hamilton,US,2020-05-06 09:37:25,39.18,-84.53,42.01,75,90,8.05
363,Rabo De Peixe,PT,2020-05-06 09:37:26,37.8,-25.58,62.6,88,75,11.41
364,Jardim,BR,2020-05-06 09:37:26,-21.48,-56.14,67.68,96,100,4.7
365,Pastos Bons,BR,2020-05-06 09:37:26,-6.6,-44.08,73.09,87,90,5.84
366,Garowe,SO,2020-05-06 09:37:26,8.41,48.48,89.51,45,50,3.65
367,Kungurtug,RU,2020-05-06 09:37:26,50.6,97.52,44.62,53,100,9.28
368,Cuamba,MZ,2020-05-06 09:37:26,-14.8,36.54,84.63,40,18,4.52
369,Nyurba,RU,2020-05-06 09:37:27,63.28,118.33,47.19,85,100,2.01
370,Rio Cauto,CU,2020-05-06 09:37:27,20.56,-76.92,75.2,94,75,5.82
371,Taoudenni,ML,2020-05-06 09:37:27,22.68,-3.98,104.29,7,0,7.74
372,Finnsnes,NO,2020-05-06 09:37:27,69.23,17.98,35.6,80,75,17.22
373,Qaqortoq,GL,2020-05-06 09:37:27,60.72,-46.03,41.0,80,75,6.02
374,Zaozerne,UA,2020-05-06 09:37:27,45.16,33.28,60.46,74,37,12.26
375,Bertoua,CM,2020-05-06 09:37:28,4.58,13.68,85.73,60,92,2.15
376,Novyy Urengoy,RU,2020-05-06 09:37:28,66.08,76.63,34.34,99,100,11.1
377,Inirida,CO,2020-05-06 09:37:28,3.87,-67.92,74.05,98,100,1.7
378,Comodoro Rivadavia,AR,2020-05-06 09:34:18,-45.87,-67.5,46.4,70,64,9.17
379,Taguatinga,BR,2020-05-06 09:37:28,-12.39,-46.57,72.64,80,95,3.4
380,Port Hedland,AU,2020-05-06 09:37:28,-20.32,118.57,84.2,45,5,12.75
381,Paris,FR,2020-05-06 09:35:18,48.85,2.35,63.0,48,3,6.93
382,Pericos,MX,2020-05-06 09:37:28,25.05,-107.7,70.0,76,19,0.69
383,Marzuq,YE,2020-05-06 09:37:29,14.4,46.47,87.48,24,96,8.84
384,Palana,RU,2020-05-06 09:37:29,59.12,159.97,32.25,96,91,1.95
385,Tiksi,RU,2020-05-06 09:37:29,71.69,128.87,26.47,98,100,8.59
386,Rio De Jesus,PA,2020-05-06 09:37:29,7.98,-81.16,77.52,86,100,1.57
387,Srednekolymsk,RU,2020-05-06 09:37:29,67.45,153.68,28.85,96,100,4.43
388,Inuvik,CA,2020-05-06 09:37:29,68.35,-133.72,21.2,92,90,11.41
389,Hovd,MN,2020-05-06 09:37:30,48.01,91.64,46.26,46,99,13.71
390,Tallahassee,US,2020-05-06 09:35:03,30.44,-84.28,69.8,88,1,4.7
391,Portsoy,GB,2020-05-06 09:37:30,57.68,-2.69,57.0,58,0,6.93
392,Puerto Escondido,MX,2020-05-06 09:37:30,15.85,-97.07,79.32,69,91,5.35
393,Urumqi,CN,2020-05-06 09:34:21,43.8,87.6,55.4,37,20,6.71
394,Brigantine,US,2020-05-06 09:37:30,39.41,-74.36,51.8,76,90,6.93
395,Enumclaw,US,2020-05-06 09:37:30,47.2,-121.99,51.01,87,100,4.23
396,Bukama,CD,2020-05-06 09:37:31,-9.2,25.85,88.16,46,73,3.06
397,Evanston,US,2020-05-06 09:34:39,42.04,-87.69,41.0,55,75,6.93
398,San Ramon,US,2020-05-06 09:34:15,37.78,-121.98,55.4,40,1,3.36
399,Tandalti,SD,2020-05-06 09:37:31,13.02,31.87,106.95,7,0,13.0
400,Venezuela,VE,2020-05-06 09:34:26,8.0,-66.0,81.79,66,81,16.49
401,Qom,IR,2020-05-06 09:37:31,34.64,50.88,88.11,19,87,3.2
402,Dali,CN,2020-05-06 09:37:31,25.7,100.18,76.46,36,18,9.75
403,Teya,RU,2020-05-06 09:37:32,60.38,92.63,47.28,55,27,8.41
404,Orange Cove,US,2020-05-06 09:37:32,36.62,-119.31,57.99,66,1,2.89
405,Mandurah,AU,2020-05-06 09:37:32,-32.55,115.7,57.99,65,88,3.0
406,Walvis Bay,NA,2020-05-06 09:37:32,-22.96,14.51,69.8,16,0,17.49
407,Snezhnogorsk,RU,2020-05-06 09:37:32,69.19,33.25,44.6,52,40,8.95
408,Constitucion,CL,2020-05-06 09:37:32,-35.33,-72.42,51.69,59,5,7.36
409,Richards Bay,ZA,2020-05-06 09:37:32,-28.78,32.04,74.5,56,0,13.27
410,Jackson,US,2020-05-06 09:33:08,42.42,-122.83,53.6,54,90,5.82
411,Ajdabiya,LY,2020-05-06 09:37:33,30.76,20.23,79.07,17,0,5.73
412,Smithers,CA,2020-05-06 09:34:00,54.78,-127.17,41.0,75,90,0.29
413,Airai,TL,2020-05-06 09:37:33,-8.93,125.41,62.82,100,98,3.0
414,Coquimbo,CL,2020-05-06 09:37:33,-29.95,-71.34,51.8,93,90,2.24
415,Shelburne,CA,2020-05-06 09:37:33,44.08,-80.2,33.01,80,1,6.53
416,Port Hawkesbury,CA,2020-05-06 09:37:33,45.62,-61.35,34.0,96,90,19.46
417,Karatau,KZ,2020-05-06 09:37:33,43.17,70.47,70.38,34,100,12.82
418,Kahului,US,2020-05-06 09:33:50,20.89,-156.47,71.6,68,1,12.75
419,Berdigestyakh,RU,2020-05-06 09:37:34,62.1,126.7,48.47,73,100,5.57
420,Ixtapa,MX,2020-05-06 09:33:40,20.7,-105.2,73.0,85,0,1.77
421,Baft,IR,2020-05-06 09:37:34,29.23,56.61,75.2,19,100,13.24
422,Praxedis Guerrero,MX,2020-05-06 09:37:34,31.37,-106.02,68.0,30,1,3.36
423,Ishigaki,JP,2020-05-06 09:37:34,24.34,124.16,77.0,88,75,6.93
424,Nouakchott,MR,2020-05-06 09:36:34,18.09,-15.98,77.0,57,0,12.75
425,Quemado De Guines,CU,2020-05-06 09:37:34,22.79,-80.25,75.2,88,75,5.82
426,Bagn,NO,2020-05-06 09:37:35,60.82,9.55,43.0,54,1,5.01
427,Parichha,IN,2020-05-06 09:37:35,25.52,78.75,105.19,9,74,4.79
428,Batemans Bay,AU,2020-05-06 09:37:35,-35.72,150.18,54.0,94,100,4.81
429,Mosquera,CO,2020-05-06 09:36:28,4.71,-74.23,53.6,87,75,2.24
430,Nantucket,US,2020-05-06 09:37:35,41.28,-70.1,39.2,86,1,5.82
431,Lima,PE,2020-05-06 09:37:10,-12.04,-77.03,64.4,88,75,3.2
432,Svetlogorsk,BY,2020-05-06 09:37:35,52.63,29.73,61.36,56,100,5.86
433,Nuuk,GL,2020-05-06 09:37:35,64.18,-51.72,30.2,86,75,8.05
434,Oranjemund,NA,2020-05-06 09:37:36,-28.55,16.43,80.33,19,0,6.08
435,Kurchum,KZ,2020-05-06 09:37:36,48.57,83.65,57.47,36,0,17.07
436,Darasun,RU,2020-05-06 09:37:36,51.67,114.0,68.0,20,40,15.66
437,Manokwari,ID,2020-05-06 09:37:36,-0.87,134.08,82.74,81,26,10.11
438,Nongan,CN,2020-05-06 09:37:36,44.38,125.17,68.0,14,0,2.24
439,Nadym,RU,2020-05-06 09:37:36,65.53,72.52,36.75,97,87,11.83
440,Bonthe,SL,2020-05-06 09:37:36,7.53,-12.51,86.23,71,63,5.39
441,Wenling,CN,2020-05-06 09:37:36,28.37,121.36,73.0,87,100,7.29
442,Adrar,MR,2020-05-06 09:37:37,20.5,-10.07,94.57,10,0,12.8
443,Kysyl-Syr,RU,2020-05-06 09:37:37,63.9,122.76,47.32,86,100,6.24
444,Bajil,YE,2020-05-06 09:37:37,15.06,43.29,97.38,41,99,10.51
445,Zhigansk,RU,2020-05-06 09:37:37,66.77,123.37,29.62,96,100,18.48
446,Amahai,ID,2020-05-06 09:37:37,-3.33,128.92,81.86,82,80,6.17
447,Havoysund,NO,2020-05-06 09:37:37,71.0,24.66,41.0,65,75,8.05
448,Abha,SA,2020-05-06 09:37:38,18.22,42.51,80.6,41,40,10.29
449,Ancud,CL,2020-05-06 09:37:38,-41.87,-73.82,46.99,100,20,1.12
450,Hun,LY,2020-05-06 09:34:49,29.13,15.95,88.2,13,0,1.41
451,Luwuk,ID,2020-05-06 09:37:38,-0.95,122.79,82.47,76,5,2.48
452,Wanning,CN,2020-05-06 09:37:38,18.8,110.4,84.43,78,3,12.21
453,Korla,CN,2020-05-06 09:37:38,41.76,86.15,73.69,31,49,17.4
454,Hambantota,LK,2020-05-06 09:37:38,6.12,81.12,84.11,78,85,19.37
455,Ilebo,CD,2020-05-06 09:37:39,-4.32,20.58,88.88,53,64,4.68
456,Santiago,CL,2020-05-06 09:35:31,-33.46,-70.65,46.4,65,0,1.43
457,Kudahuvadhoo,MV,2020-05-06 09:37:39,2.67,72.89,83.71,77,40,13.73
458,Ilo,PE,2020-05-06 09:37:39,-17.64,-71.34,65.05,81,99,6.38
459,Allapalli,IN,2020-05-06 09:37:39,19.42,80.07,99.66,29,33,7.99
460,Provideniya,RU,2020-05-06 09:37:39,64.38,-173.3,29.62,93,0,0.85
461,Gobabis,NA,2020-05-06 09:37:40,-22.45,18.97,75.78,19,0,14.29
462,Talagang,PK,2020-05-06 09:37:40,32.93,72.42,89.89,20,0,6.42
463,Goianesia,BR,2020-05-06 09:37:40,-15.32,-49.12,66.18,87,100,1.52
464,High Level,CA,2020-05-06 09:37:40,58.52,-117.14,44.6,87,75,6.42
465,Kavieng,PG,2020-05-06 09:37:40,-2.57,150.8,82.98,76,30,4.97
466,Beringovskiy,RU,2020-05-06 09:37:40,63.05,179.32,25.88,95,59,5.99
467,Dangriga,BZ,2020-05-06 09:37:40,16.97,-88.23,82.0,84,100,5.99
468,Piscolt,RO,2020-05-06 09:37:41,47.58,22.3,54.0,58,75,11.41
469,Haines Junction,CA,2020-05-06 09:37:41,60.75,-137.51,36.46,76,44,1.28
470,Morinville,CA,2020-05-06 09:35:12,53.8,-113.65,45.0,75,1,4.7
471,Andros,GR,2020-05-06 09:37:41,37.83,24.93,71.6,43,97,11.41
472,Kirakira,SB,2020-05-06 09:37:41,-10.45,161.92,80.49,76,58,2.73
473,Zvishavane,ZW,2020-05-06 09:37:41,-20.33,30.07,75.45,36,0,11.95
474,Rio De Janeiro,BR,2020-05-06 09:36:36,-22.9,-43.21,73.4,88,58,2.24
475,Benguela,AO,2020-05-06 09:37:41,-12.58,13.41,87.8,66,40,5.82
476,Rawson,AR,2020-05-06 09:37:42,-43.3,-65.1,47.88,52,0,6.44
477,Vaitape,PF,2020-05-06 09:37:42,-16.52,-151.75,82.33,78,96,13.22
478,Baruun-Urt,MN,2020-05-06 09:37:42,46.68,113.28,75.61,17,100,15.08
479,Lompoc,US,2020-05-06 09:37:42,34.64,-120.46,55.99,87,1,10.29
480,Charters Towers,AU,2020-05-06 09:37:42,-20.1,146.27,67.35,63,62,14.83
481,Umm Lajj,SA,2020-05-06 09:37:42,25.02,37.27,80.53,48,40,20.31
482,San Clemente,US,2020-05-06 09:37:42,33.43,-117.61,63.0,91,41,0.29
483,Palauig,PH,2020-05-06 09:37:42,15.44,119.9,85.64,75,88,5.57
484,Antofagasta,CL,2020-05-06 09:36:29,-23.65,-70.4,59.0,82,90,3.36
485,Jacmel,HT,2020-05-06 09:37:43,18.23,-72.53,77.0,88,100,8.05
486,Salinas,US,2020-05-06 09:32:53,36.68,-121.66,57.2,71,90,8.05
487,Luau,AO,2020-05-06 09:37:43,-10.71,22.22,80.01,45,44,8.37
488,Anbu,CN,2020-05-06 09:37:43,23.45,116.68,96.8,41,20,11.18
489,Lauda-Konigshofen,DE,2020-05-06 09:37:43,49.57,9.7,55.99,46,40,13.87
490,Asfi,MA,2020-05-06 09:37:43,32.3,-9.24,70.12,61,100,15.5
491,Palmer,US,2020-05-06 09:37:43,42.16,-72.33,33.01,92,1,2.59
492,Krasnyy Yar,RU,2020-05-06 09:37:44,46.53,48.35,75.2,38,76,31.32
493,Thinadhoo,MV,2020-05-06 09:37:44,0.53,72.93,85.32,72,3,10.85
494,Gornopravdinsk,RU,2020-05-06 09:37:44,60.05,69.9,71.01,47,98,11.07
495,Pitimbu,BR,2020-05-06 09:37:44,-7.47,-34.81,75.2,94,40,4.7
496,Jieshou,CN,2020-05-06 09:37:44,33.26,115.36,74.23,60,5,12.64
497,Champagnole,FR,2020-05-06 09:37:44,46.74,5.91,55.99,75,41,5.01
498,Ayagoz,KZ,2020-05-06 09:37:44,47.97,80.44,55.83,37,0,17.13
499,Mandan,US,2020-05-06 09:37:45,46.83,-100.89,39.99,100,75,6.93
500,Sioux Lookout,CA,2020-05-06 09:37:45,50.1,-91.92,32.0,98,5,2.24
501,Goderich,CA,2020-05-06 09:37:45,43.75,-81.72,41.0,56,100,1.01
502,Muravlenko,RU,2020-05-06 09:37:45,63.79,74.52,37.4,99,100,12.82
503,Ximei,CN,2020-05-06 09:37:45,24.96,118.38,78.8,88,40,13.42
504,Nioro,GM,2020-05-06 09:37:45,13.35,-15.75,89.1,32,15,2.53
505,Hadejia,NG,2020-05-06 09:37:45,12.45,10.04,100.15,8,0,11.52
506,Mingyue,CN,2020-05-06 09:37:45,43.11,128.92,55.0,41,68,3.58
507,Kirensk,RU,2020-05-06 09:37:46,57.79,108.11,48.47,52,97,9.64
508,Tonacatepeque,SV,2020-05-06 09:37:46,13.78,-89.12,75.2,94,20,3.36
509,Te Anau,NZ,2020-05-06 09:37:46,-45.42,167.72,47.5,80,100,5.88
510,Saldanha,ZA,2020-05-06 09:37:46,-33.01,17.94,73.4,49,9,5.82
511,Birjand,IR,2020-05-06 09:37:46,32.87,59.22,86.0,8,18,6.93
512,Port-Gentil,GA,2020-05-06 09:37:46,-0.72,8.78,86.0,79,40,5.82
513,San Antero,CO,2020-05-06 09:37:47,9.37,-75.76,79.68,87,100,2.01
514,Rawah,IQ,2020-05-06 09:37:47,34.48,41.91,71.46,37,91,16.22
515,Chimbote,PE,2020-05-06 09:37:47,-9.09,-78.58,67.53,87,37,4.03
516,Acarau,BR,2020-05-06 09:37:47,-2.89,-40.12,77.58,88,2,11.72
517,Elk Point,US,2020-05-06 09:37:47,42.68,-96.68,45.0,99,31,5.01
518,Ipswich,GB,2020-05-06 09:37:47,52.06,1.16,57.99,66,20,6.93
519,Padang,ID,2020-05-06 09:37:47,-0.95,100.35,85.15,68,80,3.51
520,Clonakilty,IE,2020-05-06 09:37:48,51.62,-8.87,51.01,87,75,18.34
521,Svetlaya,RU,2020-05-06 09:37:48,46.54,138.33,43.12,84,63,6.22
522,Shaunavon,CA,2020-05-06 09:37:48,49.65,-108.42,42.91,66,70,7.58
523,Humberto De Campos,BR,2020-05-06 09:37:48,-2.6,-43.46,75.97,94,80,4.88
524,Ionia,US,2020-05-06 09:37:48,42.99,-85.07,37.99,55,1,5.82
525,Ushtobe,KZ,2020-05-06 09:37:48,45.25,77.98,64.18,26,0,25.08
526,Kirovskiy,RU,2020-05-06 09:37:48,45.09,133.51,52.39,51,0,4.88
527,Gillette,US,2020-05-06 09:37:48,44.29,-105.5,34.0,76,1,11.41
528,Camana,PE,2020-05-06 09:37:49,-16.62,-72.71,65.19,81,94,6.85
529,Kyren,RU,2020-05-06 09:37:49,51.68,102.14,52.02,43,89,4.92
530,Lavrentiya,RU,2020-05-06 09:37:49,65.58,-171.0,19.56,90,0,1.57
531,Ewa Beach,US,2020-05-06 09:37:49,21.32,-158.01,75.2,64,20,8.05
532,Kabanjahe,ID,2020-05-06 09:37:49,3.1,98.49,87.8,70,40,11.41
533,Tigil,RU,2020-05-06 09:37:49,57.8,158.67,32.92,95,97,8.28
534,Magistralnyy,RU,2020-05-06 09:37:50,56.17,107.45,46.2,61,100,13.8
535,Trinidad,BO,2020-05-06 09:37:50,-14.83,-64.9,72.45,98,54,3.51
536,Kafanchan,NG,2020-05-06 09:37:50,9.58,8.3,94.87,35,0,0.67
537,Awjilah,LY,2020-05-06 09:37:50,29.11,21.29,82.67,15,0,1.95
538,Yeppoon,AU,2020-05-06 09:37:50,-23.13,150.73,71.6,60,2,10.29
539,Mayya,RU,2020-05-06 09:37:50,61.73,130.28,57.2,15,96,2.24
540,Killam,CA,2020-05-06 09:37:50,52.78,-111.85,44.85,64,11,6.4
541,Roald,NO,2020-05-06 09:37:51,62.58,6.13,45.0,93,75,14.99
542,Mugan,CN,2020-05-06 09:37:51,35.94,101.38,68.41,29,95,6.24
543,Pakxan,LA,2020-05-06 09:37:51,18.38,103.66,107.01,38,67,7.61
544,Bubaque,GW,2020-05-06 09:37:51,11.28,-15.83,78.78,74,40,9.15
545,Nyaunglebin,MM,2020-05-06 09:37:51,17.95,96.73,106.16,23,0,7.02
546,Asmar,AF,2020-05-06 09:37:51,35.03,71.36,79.41,18,4,6.78
547,Azangaro,PE,2020-05-06 09:37:51,-14.92,-70.22,36.88,84,52,2.89
548,Bozhou,CN,2020-05-06 09:37:52,33.88,115.77,74.82,58,1,11.95
549,Saint-Augustin,CA,2020-05-06 09:37:52,51.23,-58.65,34.25,96,100,26.02
550,Lubango,AO,2020-05-06 09:37:52,-14.92,13.49,71.6,40,0,11.41
551,Nouadhibou,MR,2020-05-06 09:37:52,20.93,-17.03,68.0,77,60,16.11
552,Bairiki,KI,2020-05-06 09:37:52,1.33,172.98,82.4,83,20,9.17
553,Quimper,FR,2020-05-06 09:37:52,48.0,-4.1,62.6,77,75,5.82
554,Bintulu,MY,2020-05-06 09:37:52,3.17,113.03,89.6,79,75,8.05
555,Pundaguitan,PH,2020-05-06 09:37:53,6.37,126.17,84.25,74,100,9.04
556,Stykkisholmur,IS,2020-05-06 09:37:53,65.08,-22.73,42.17,83,100,5.35
557,Stephenville,US,2020-05-06 09:34:17,32.22,-98.2,57.99,58,1,7.63
558,Worland,US,2020-05-06 09:37:53,44.02,-107.96,37.4,69,1,4.7
559,Torrington,US,2020-05-06 09:37:53,41.8,-73.12,39.0,87,55,1.01
560,Mitsamiouli,KM,2020-05-06 09:37:53,-11.38,43.28,82.6,74,68,8.25
561,Okhotsk,RU,2020-05-06 09:37:53,59.38,143.3,36.54,80,3,10.83
562,Half Moon Bay,US,2020-05-06 09:37:54,37.46,-122.43,55.4,66,1,10.29
563,Gucheng,CN,2020-05-06 09:37:54,35.91,111.32,77.31,37,61,12.68
564,Arroio Dos Ratos,BR,2020-05-06 09:37:54,-30.08,-51.73,55.4,82,40,12.75
565,Ocampo,MX,2020-05-06 09:37:54,21.65,-101.5,57.9,64,98,6.67
566,Tura,IN,2020-05-06 09:37:54,25.52,90.22,85.32,54,57,4.65
567,Spearfish,US,2020-05-06 09:34:11,44.49,-103.86,39.99,80,1,6.49
568,Safford,US,2020-05-06 09:37:55,32.83,-109.71,66.2,22,1,6.93
569,Ekhabi,RU,2020-05-06 09:37:55,53.51,142.97,32.11,96,57,10.27
570,Gat,IL,2020-05-06 09:37:55,31.61,34.76,73.0,59,81,5.99
571,Asau,RO,2020-05-06 09:37:55,46.43,26.4,51.8,71,75,4.7
572,Sur,OM,2020-05-06 09:37:55,22.57,59.53,97.2,34,0,10.96
573,Wangaratta,AU,2020-05-06 09:37:55,-36.37,146.33,55.4,82,98,5.82
574,Lorengau,PG,2020-05-06 09:37:55,-2.02,147.27,80.22,85,100,5.48
575,Anju,KP,2020-05-06 09:37:55,39.62,125.66,68.25,33,7,8.12
576,Babylon,US,2020-05-06 09:37:56,40.7,-73.33,48.99,61,90,8.05
577,San Cristobal,VE,2020-05-06 09:37:56,7.77,-72.22,66.65,88,72,2.57
578,Alugan,PH,2020-05-06 09:37:56,12.22,125.48,83.41,79,68,6.24
